id,type,name,name_zh,name_en,latitude,longitude,elevation,prominence,wikipedia,wikidata,description
12468292025,summit_board,呂奔山,呂奔山,Lvbenshan,24.8632142,121.6056269,924.55,,,Q34926471,
12468294452,summit_board,呂奔山北峰,呂奔山北峰,Lvbenshanbeifeng,24.8742347,121.6067973,719.00,,,,
12468294836,summit_board,呂家山,呂家山,Lvjiashan,22.7891674,121.055063,665.92,,,,
12468294498,summit_board,呂禮山,呂禮山,Lvlishan,23.0310116,120.9280115,2761.84,,,Q49752789,
12468294163,summit_board,呂禮山中峰,呂禮山中峰,Lvlishanzhongfeng,23.0357816,120.9292319,2850.00,,,Q49752791,
12468294506,summit_board,周溪山,周溪山,Zhouxishan,23.0948414,120.9551499,2210.98,,,Q31604985,
12468294593,summit_board,呵阿呂安山,呵阿呂安山,Healvanshan,22.6234,120.9072286,1149.27,,,,
12468294538,summit_board,和原山,和原山,Heyuanshan,22.9646269,120.9246276,2055.34,,,Q31603518,
12468294178,summit_board,和原山北峰,和原山北峰,Heyuanshanbeifeng,22.9920194,120.9282337,2345.00,,,Q31612197,
12750076191,summit_board,和尚尖,,,25.019713,121.7731933,465,,,,
12468292275,summit_board,和尚頭山,和尚頭山,Heshangtoushan,25.0467526,121.6768245,500,,,,
12468293490,summit_board,和尚頭山,和尚頭山,Heshangtoushan,23.7385877,120.7629943,584.00,,,,
12468291659,summit_board,和留山,和留山,Heliushan,23.4308809,121.3008361,,,,Q49752522,
12468295291,summit_board,和美山,和美山,Hemeishan,24.950336,121.533397,152,,,,
12468293267,summit_board,和興山,和興山,Hexingshan,24.5186338,120.897464,692.00,,,,
12804267016,summit_board,咖啡山,,,23.2636854,120.5152164,704,,,,
12468292071,summit_board,咬狗山,咬狗山,Yaogoushan,23.7226585,120.6098239,221.71,,,,
12468293639,summit_board,咸菜硼街,咸菜硼街,Xiancaipengjie,24.7980706,121.2063941,336.31,,,,
12468295308,summit_board,品田山,品田山,Pintian Shan,24.4282864,121.2667684,3524,,zh:品田山,Q3905324,
12468295042,summit_board,品田山前峰,品田山前峰,Pintianshanqianfeng,24.4276294,121.2692115,3442,,,Q31608272,
12468295177,summit_board,哈哈山,哈哈山,Hahashan,24.1567143,121.2807277,3287,,,,
12468294700,summit_board,哈堪尼山,哈堪尼山,Hakannishan,24.5127381,121.0352229,1989.65,,,Q31603726,
12468294123,summit_board,員屯山,員屯山,Yuantunshan,24.4683106,120.7952299,339.34,,,Q31607118,
12468291952,summit_board,員山,員山,Yuanshan,23.6901263,120.6894547,593.63,,,Q31609319,
12468292465,summit_board,員山,員山,Yuanshan,24.8833249,121.0013651,93.00,,,,
12468293657,summit_board,員崠子山,員崠子山,Yuandongzishan,24.7196276,121.0889166,238.59,,,,
12468293088,summit_board,員潭子坑山,員潭子坑山,Yuantanzikengshan,24.9643256,121.5657253,250.00,,,,
12468293360,summit_board,員貝山,員貝山,Yuanbeishan,23.648095,119.6340453,34.01,,,,
12468291460,summit_board,哨船頭山,,,22.6224034,120.2675734,,,,,
12468291459,summit_board,哨船頭山(最高處),,,22.6257031,120.2683802,,,,,
12468294886,summit_board,唉唉山,唉唉山,Aiaishan,23.1272757,121.0980991,1360.96,,,Q31613352,
12468294622,summit_board,唐呂山,唐呂山,Tanglvshan,24.2911894,121.116965,2697.09,,,Q49754216,
12468294154,summit_board,唐太蘭南山,唐太蘭南山,Tangtailannanshan,22.595259,120.875336,990.00,,,,
12468294905,summit_board,唐太蘭山,唐太蘭山,Tangtailanshan,22.6226242,120.8842037,1452.83,,,Q31613661,
12468294696,summit_board,唐穗山,唐穗山,Tangsuishan,24.6023716,121.4161875,2089.64,,,Q31608049,
12468295148,summit_board,唐麻丹山,唐麻丹山,Tangmadanshan,24.1592415,120.9694033,1305,,,Q31596359,
12468295159,summit_board,唭哩岸山,唭哩岸山,Mt. Qilian,25.1262019,121.5156125,163.65,,,Q31392338,
12468295041,summit_board,喀拉業山,喀拉業山,Kalayeshan,24.4500222,121.3212902,3133,,zh:喀拉業山,Q10923376,
12468292939,summit_board,喀西帕南山,喀西帕南山,Kaxipananshan,23.4632113,121.1926092,3276,,,Q31602210,
12468291587,summit_board,喀西帕南山北峰,喀西帕南山北峰,Kaxipananshanbeifeng,23.4684979,121.194975,,,,Q31615226,
12468292140,summit_board,喀西帕南山北高坪,喀西帕南山北高坪,Kaxipananshanbeigaoping,23.4736103,121.1817473,3250,,,,
12468291588,summit_board,喀西帕南山南峰,喀西帕南山南峰,Kaxipananshannanfeng,23.4529932,121.1905807,,,,Q31615130,
12468292139,summit_board,喀西帕南山西峰,喀西帕南山西峰,Kaxipananshanxifeng,23.4677736,121.1836496,3166,,,Q31615117,
12468291729,summit_board,善財岩,善財岩,Shancaiyan,25.1285162,121.427228,421,,,,
12468294549,summit_board,嘉代山,嘉代山,Jiadaishan,22.9272664,120.9869966,2362.65,,,Q31612235,
12468292434,summit_board,嘉南雲峰,嘉南雲峰,Jiananyunfeng,23.610975,120.7306145,1795,,,Q31609649,
12804267022,summit_board,嘉林湖山,,,23.2673338,120.5088043,779,,,,
12468294413,summit_board,嘉樂山,嘉樂山,Jialeshan,24.728209,121.2345998,530.00,,,,
12468294180,summit_board,嘉武山,嘉武山,Jiawushan,23.0240106,121.1814779,332.00,,,,
12468294812,summit_board,嘉羅蘭山,嘉羅蘭山,Jialuolanshan,23.6271516,121.3724959,923.39,,,Q31606330,
12468293993,summit_board,嘎嘮別山,嘎嘮別山,Galaobieshan,25.1442788,121.477658,233,,,Q31392478,
12468291921,summit_board,嘎色鬧山,嘎色鬧山,Gasenaoshan,24.7690496,121.3310144,1050.00,,,,
12468295141,summit_board,四于台山,四于台山,Siyutaishan,23.9290126,121.0598105,1232,,,,
12468291677,summit_board,四分子山,四分子山,Sifenzishan,25.0092826,121.8348457,,,,,
12468293094,summit_board,四分子山,四分子山,Sifenzishan,25.0298246,121.6168508,132.00,,,,
12468294974,summit_board,四分尾山,四分尾山,Si Fen Wei Mountain,25.0411819,121.6806658,641.16,,,Q31622512,
13319330922,summit_board,四分尾山,四分尾山,Si Fen Wei Mountain,25.0411677,121.680665,641.16,,,Q31622512,
12468293585,summit_board,四分山,四分山,Sifenshan,24.3676139,120.74764,339.98,,,,
12468292885,summit_board,四分里山,四分里山,Sifenlishan,25.0348689,121.5971714,247.00,,,,
12468292505,summit_board,四十張山,四十張山,Sishizhangshan,24.9966703,121.478808,33.2,,,,
12468294734,summit_board,四圍仙山,四圍仙山,Siweixianshan,24.5642041,121.4292042,1645.74,,,Q31608108,
12468293687,summit_board,四坪寮山,四坪寮山,Sipingliaoshan,24.7032121,121.0746733,228.19,,,,
12468292002,summit_board,四堵山,四堵山,Sidushan,24.8864808,121.7605809,852.71,,,Q31597340,
12468291542,summit_board,四堵山東峰,四堵山東峰,Sidushandongfeng,24.8876316,121.7705125,,,,Q31611608,
12468292758,summit_board,四天王山,四天王山,Sitianwangshan,23.508149,120.6538544,1458,,,,
12468292981,summit_board,四季蕙,四季蕙,Sijihui,24.48711,121.44079,1389,,,,
12468293630,summit_board,四寮坪山,四寮坪山,Siliaopingshan,24.4169188,120.8725089,350.00,,,,
12468292501,summit_board,四寮山,四寮山,Siliaoshan,24.8937051,121.540001,462,,,Q31615716,
12468293354,summit_board,四崁水山,四崁水山,Sikanshuishan,24.8901896,121.563828,565.00,,,,
12468293665,summit_board,四崙頂山,四崙頂山,Silundingshan,24.6794379,121.0766459,464.10,,,Q31614815,
12468294885,summit_board,四方山,四方山,Sifangshan,23.0761898,121.0104894,2558.34,,,Q31613277,
12468294826,summit_board,四林格山,四林格山,Silingeshan,22.0831568,120.8034763,592.31,,,Q31597394,
12468294467,summit_board,四溪山,四溪山,Sixishan,23.3219775,120.7794054,2116.51,,,Q31621499,
12468294529,summit_board,四社山,四社山,Sisheshan,23.1286871,120.6863916,1275.67,,,Q31610377,
12468294231,summit_board,四重溪,四重溪,Sizhongxi,22.0964222,120.7465813,124.00,,,,
12468293760,summit_board,四面頭山,四面頭山,Simiantoushan,24.9591712,121.5949255,519.66,,,Q31615667,
12468293164,summit_board,國福山,國福山,Guofushan,24.0134797,121.5722871,220.00,,,,
12468292087,summit_board,圍貓尖山,圍貓尖山,Weimaojianshan,25.1050146,121.6519982,,,,,
12804267007,summit_board,圓墩仔山,,,23.3055217,120.5235478,1213,,,,
12828483108,summit_board,圓墩子尖山,,,23.297085,120.5204674,806,,,,
12468294129,summit_board,圓子山,圓子山,Yuanzishan,24.4589204,120.7258878,160.40,,,Q31391923,
12468293913,summit_board,圓山,圓山,Yuanshan,25.0733382,121.5213949,35.64,,zh:圓山,Q9692638,
12468294752,summit_board,圓山,圓山,Yuanshan,23.9203233,121.4153696,2269.99,,,Q31616790,
12468294789,summit_board,圓山,圓山,Yuanshan,23.148541,120.6054131,851,,,Q31610073,
12468293118,summit_board,圓山仔山,圓山仔山,Yuanshanzaishan,25.1164157,121.5802316,302.00,,,,
12468292474,summit_board,圓潭巃山,圓潭巃山,Yuantanlongshan,23.5071866,120.667535,1450,,,,
12468293098,summit_board,圓覺尖,圓覺尖,Yuanjuejian,25.0985752,121.5904776,292.00,,,Q31392440,
12468291819,summit_board,圖根點 水(11);松樹山,,,24.0734849,120.9636257,820,,,,
12794239832,summit_board,土地公坑,,,24.0504274,120.5599371,110,,,,
12468293389,summit_board,土地公崙山,土地公崙山,Tudigonglunshan,23.0251417,120.6355875,593.52,,,,
12468291963,summit_board,土地公嶺,土地公嶺,Tudigongling,25.2395848,121.5717144,525.53,,,,
12468293488,summit_board,土地公鞍,土地公鞍,Tudigongan,23.7681099,120.7659451,481.24,,,Q31617843,
12468293519,summit_board,土地公鞍嶺,土地公鞍嶺,Tudigonganling,23.8141893,120.8719076,713.01,,,Q31594667,
12468292830,summit_board,土地公鼻山,土地公鼻山,Mt. Tudigongbi,25.1307415,121.459596,51,,,,
12468295165,summit_board,土庫岳,土庫岳,Tukuyue,25.0231384,121.635512,388.21,,,,小百岳認證 #014 土庫岳
12468291787,summit_board,土庫岳東峰,土庫岳東峰,Tukuyuedongfeng,25.0241256,121.6376811,368,,,,
12468294150,summit_board,土板山,土板山,Tubanshan,22.4494467,120.9023138,410.00,,,,
12468292942,summit_board,土沙多山,土沙多山,Tushaduoshan,23.350041,121.1619385,2232,,,Q31615078,
10594411911,summit_board,地克崙,,,22.5117218,120.8816301,433,,,,
12468293912,summit_board,圳後山,圳後山,Zhenhoushan,24.9896394,121.5436205,76,,,,
12468293617,summit_board,圳頭肚山,圳頭肚山,Zhentoudushan,24.4860602,120.7091316,89.16,,,,
12805988396,summit_board,坑仔內山,,,23.1919216,120.45792,402,,,,
12468293402,summit_board,坑口山,坑口山,Kengkoushan,22.7768687,120.3977896,129.80,,,Q31392023,
12468295195,summit_board,坑子內山,坑子內山,Kengzineishan,24.06035,120.56535,154,,,,
12468293631,summit_board,坑尾山,坑尾山,Kengweishan,24.3602464,120.868392,490.00,,,Q31618620,
12697907798,summit_board,坑尾山,,,24.7766521,121.135721,225,,,,
12468294096,summit_board,坑山,坑山,Kengshan,23.5127355,120.5244506,163.04,,,Q31391891,
12468293835,summit_board,坑頭山,坑頭山,Kengtoushan,25.2503043,121.5748603,419.87,,,Q31615388,
12468294507,summit_board,坑頭山,坑頭山,Kengtoushan,23.1218197,120.9794675,2532.08,,,Q31602250,
12468291663,summit_board,坔埔山,坔埔山,Dipushan,22.6681118,120.3867179,,,,,
12468293013,summit_board,坡內坑山,坡內坑山,Poneikengshan,25.0016546,121.5793305,51.00,,,,
12468294756,summit_board,坡羅沙金山,坡羅沙金山,Poluoshajinshan,23.7876776,121.1625847,2373.68,,,Q31598467,
12468293398,summit_board,坦水衍山,坦水衍山,Tanshuiyanshan,22.9326566,120.5805553,171.35,,,Q31391438,
12468294119,summit_board,坪埔厝山,坪埔厝山,Pingpucuoshan,22.3357207,120.6498318,532.33,,,,
12468293550,summit_board,坪林山,坪林山,Pinglinshan,24.1512998,120.7415905,226.15,,,,
12468293565,summit_board,坪溪山,坪溪山,Pingxishan,24.9179261,121.8268107,668.33,,,Q31611717,
12468295253,summit_board,坪頂山,坪頂山,Pingdingshan,23.2793238,120.4919237,438,,,Q31595667,
12804267019,summit_board,坪頂山,,,23.2544967,120.5135848,790,,,,
12468294353,summit_board,埋石山,埋石山,Maishishan,23.9802431,121.079297,1500.00,,,Q31600699,
12468293373,summit_board,埔姜山,埔姜山,Pujiangshan,22.443234,120.6181504,110.24,,,,
12468293613,summit_board,埔山,埔山,Pushan,24.443173,120.7272109,138.72,,,,
12468291935,summit_board,埔沙山,埔沙山,Pushashan,23.5364341,120.8911509,2282,,,Q31594919,
12468291445,summit_board,埔頂,,,21.9258608,120.8489138,119.189,,,,
12468293922,summit_board,埔頂山,埔頂山,Pudingshan,23.3838012,120.5137409,245.35,,,Q31392297,
12468295004,summit_board,埤亦山,埤亦山,Piyishan,22.0720532,120.8813171,362.88,,,Q31598660,
12468294053,summit_board,埤子頭山,埤子頭山,Pizitoushan,22.6851989,120.624193,150.12,,,,
12468293041,summit_board,埤腹山,埤腹山,Pifushan,24.98609,121.54911,52,,,,
12468294708,summit_board,埤谷山,埤谷山,Pigushan,24.6909488,121.4200856,1520.15,,,,
12468295073,summit_board,埤頭山,埤頭山,Pitoushan,24.1385,120.75287,486,,,,
12468293484,summit_board,培亭山,培亭山,Peitingshan,23.9488392,120.9458312,588.85,,,Q31618114,
12468294540,summit_board,基利山,基利山,Jilishan,22.9276648,120.8642564,1850.02,,,Q31605553,
12468294920,summit_board,基那吉山,基那吉山,Jinajishan,24.550448,121.2747762,2575,,,Q31605480,
12468291999,summit_board,基隆山,基隆山,keelung mountain,25.118737,121.8490967,587,,,,小百岳認證 #006 基隆山
12468294631,summit_board,基隆山,基隆山,Jilongshan,24.1717158,121.0635169,2938.45,,,Q31605526,
12468292988,summit_board,基隆山東峰,基隆山東峰,Jilongshandongfeng,25.1201663,121.8553021,467,,,,
12468292953,summit_board,報時山,報時山,Baoshishan,25.1136474,121.8596201,295,,,,
12468294820,summit_board,堵開埔山,堵開埔山,Dukaipushan,23.1129939,121.2672549,989.82,,,Q31595090,
12468294953,summit_board,塔山,塔山,Tashan,23.5291885,120.7812958,2480,,,Q31596123,
12468295003,summit_board,塔山,塔山,Tashan,24.1418894,121.5510917,2448.91,,,Q31596109,
12468291919,summit_board,塔曼山,塔曼山,Tamanshan,24.7060433,121.4505258,2130,,,Q31596523,
12468292138,summit_board,塔比拉東山,塔比拉東山,Tabila East Peak,23.5145325,121.1347559,3380,,,,
12468294630,summit_board,塔班山,塔班山,Tabanshan,24.2243815,121.1669688,2745.40,,,Q31594889,
12468294271,summit_board,塔羅留山,塔羅留山,Taluoliushan,23.1615737,120.7349408,1360.00,,,,
12468291554,summit_board,塔芬山南峰,塔芬山南峰,Tafenshannanfeng,23.4001601,121.0181056,,,,,
12468295221,summit_board,塔關山,塔關山,Taguanshan,23.2519162,120.9412369,3222,,,Q31621356,
12960355198,summit_board,塔雅府山,,,24.4395968,121.3348827,2607,,,,
12468293771,summit_board,塗崎頭山,塗崎頭山,Tuqitoushan,24.9523438,121.5702774,230.84,,,,
12468295288,summit_board,塗潭山,塗潭山,Tutanshan,24.939119,121.511979,507.96,,,Q31616420,
12468291440,summit_board,塗潭崙,,,24.9289309,121.6466309,376,,,,
12468292462,summit_board,塘湖山,塘湖山,Tanghushan,23.5280027,120.6221866,889,,,Q31609461,
12468294685,summit_board,塚呂馬布山,塚呂馬布山,Zhonglvmabushan,24.4333203,121.4378933,2224.81,,,,
12468291596,summit_board,塞口坑山,塞口坑山,Saikoukengshan,24.8569061,121.3890129,755,,,,
12468291444,summit_board,塭子,,,22.4040119,120.5349538,7,,,,
12468294587,summit_board,境界山,境界山,Jingjieshan,22.7177823,120.8551045,1959.38,,,,
12468294726,summit_board,境界山,境界山,Jingjieshan,24.5015749,121.2206348,2910.02,,,Q31614704,
12468293523,summit_board,壢底寮山,壢底寮山,Lidiliaoshan,24.3940573,120.8632628,368.64,,,,
12468294378,summit_board,士林山,士林山,Shilinshan,24.3485802,120.9361456,760.00,,,,
12468292124,summit_board,壽山,壽山,Shoushan,24.895199,121.3260856,186,,,,
12468294941,summit_board,壽山,壽山,Shoushan,23.8697973,121.4916323,501.25,,,Q31597565,
12468292211,summit_board,壽山 (小百岳認證點),,,22.6422145,120.2663738,295,,,,小百岳認證 #077 壽山
12468293905,summit_board,外南勢角山,外南勢角山,Wainanshijiaoshan,24.9843927,121.4981175,171.70,,,,
12468293995,summit_board,外員山,外員山,Waiyuanshan,24.7402649,121.7260423,11.53,,,,
12468293611,summit_board,外大坪,外大坪,Waidaping,24.6215294,120.9184591,96.01,,,Q31392113,
12468293564,summit_board,外大溪山,外大溪山,Waidaxishan,24.9435112,121.8711479,461.36,,,,
12468295278,summit_board,外挖子山,外挖子山,Waiwazishan,24.9817809,121.5145392,113,,,,
13319330921,summit_board,外挖子山,外挖子山,Waiwazishan,24.9817729,121.5145397,113,,,,
12475239693,summit_board,外文秀坑山,,,25.0474222,121.9114137,178,,,,
12468292614,summit_board,外木山國旗嶺,外木山國旗嶺,Waimushanguoqiling,25.1616605,121.7188444,175,,,,
12468293789,summit_board,外柑腳山,外柑腳山,Waiganjiao Shan,25.0171519,121.8164899,227,,,,
12468293306,summit_board,外湖山,外湖山,Waihushan,23.6092259,120.6682494,1009.62,,,Q31609397,
12468291486,summit_board,外獅頭山,,,22.2806561,120.6716348,521.499,,,,
12468293176,summit_board,外獅頭山北峰,外獅頭山北峰,Waishitoushanbeifeng,22.2839236,120.6727688,507.00,,,,
12468292680,summit_board,外石崁山,外石崁山,Waishikanshan,25.0029175,121.6562399,,,,,無基石
12468293743,summit_board,外社山,外社山,Waisheshan,25.0909948,121.3027619,134.45,,,,
12468293350,summit_board,外紅龜面山,外紅龜面山,Waihongguimianshan,24.8715941,121.4277105,490.00,,,,
12468294199,summit_board,外茄苳腳山,外茄苳腳山,Waijiadongjiaoshan,24.0072157,121.5725742,70.00,,,,
12480568451,summit_board,外西勢坑山,,,25.0834255,121.728935,228,,,,
12468293044,summit_board,外鳥嘴山,外鳥嘴山,Wainiaozui Shan,24.7654532,121.2928419,1350,,,Q31619648,
12468291885,summit_board,外麻里巴山,外麻里巴山,Waimalibashan,22.2881312,120.7474138,755.37,,,,
12468294681,summit_board,多加屯山,多加屯山,Duojiatunshan,24.3677371,121.3811524,2794.94,,,Q31595638,
12468294458,summit_board,多加屯山前峰,多加屯山前峰,Duojiatunshanqianfeng,24.3693924,121.3754082,2711,,,,
12468294693,summit_board,多加神山,多加神山,Duojiashenshan,24.4198132,121.4059884,2030.86,,,,
12468294478,summit_board,多尾蘭山,多尾蘭山,Duoweilanshan,23.3198368,120.9363245,2398.85,,,Q31621657,
12468292599,summit_board,多崖山,多崖山,Duoyashan,24.7929675,121.4557686,1714,,,,
12468292895,summit_board,多望來山,多望來山,Duowanglaishan,24.8276294,121.5484574,,,,,
12468291430,summit_board,多望山北峰,,,24.5598527,121.4842673,931,,,,
12468294882,summit_board,多美麗山,多美麗山,Duomeilishan,23.3628271,121.1218958,2313.00,,,,
12468291432,summit_board,多聞山,,,24.5736434,121.48583,755,,,,
12468294680,summit_board,多門山,多門山,Duomenshan,24.4824123,121.5195102,2273.22,,,Q31624150,
12468294469,summit_board,多陽山,多陽山,Duoyangshan,23.3835841,120.7365137,1855.47,,,Q31620093,
12468295171,summit_board,夢幻湖山,夢幻湖山,Mt. Menghuanhu,25.1650199,121.559888,883,,,,
12468292619,summit_board,大不岸山,大不岸山,Dabuanshan,23.6550916,121.5140965,754,,,Q32180163,
12468291535,summit_board,大丘田山,大丘田山,Daqiutianshan,24.9173391,121.4924399,730,,,,
12468292657,summit_board,大人凍山,大人凍山,Darendongshan,23.6885436,120.7059473,,,,,
12468292894,summit_board,大保克山,大保克山,Dabaokeshan,24.827977,121.5552095,1152,,,Q31616312,
12468292893,summit_board,大保克山西峰,大保克山西峰,Dabaokeshanxifeng,24.8282733,121.536646,,,,,
12468294972,summit_board,大元山,大元山,Dayuanshan,24.5597404,121.6460601,1489.75,,,Q31595838,
12468291854,summit_board,大克山,大克山,Dakeshan,24.3217867,120.9071151,1236.46,,,Q31596643,
12468294380,summit_board,大克山東北峰,大克山東北峰,Dakeshandongbeifeng,24.3322423,120.9112504,830.00,,,,
12468295058,summit_board,大公山,大公山,Dagongshan,23.0768363,120.4387726,140,,,Q31392554,
12468292154,summit_board,大凍山,大凍山,Dadongshan,23.3113291,120.5226512,1241,,,,小百岳認證 #063 大棟山
12468292400,summit_board,大凍山,大凍山,Dadongshan,23.4979001,120.7199167,1976,,,,小百岳認證 #060 大凍山
12468292907,summit_board,大刀山,大刀山,Dadaoshan,24.8509549,121.5581984,608,,,Q31616299,
12468293937,summit_board,大分山,大分山,Dafenshan,23.396444,121.0469559,2780.20,,,Q31614941,
12468294995,summit_board,大分林山,大分林山,Dafenlinshan,24.6804418,121.0500128,334.71,,,Q31614580,
12468293134,summit_board,大前坑山,大前坑山,Daqiankengshan,24.9965631,121.5905081,149.00,,,,
12468295316,summit_board,大劍山,大劍山,Dajian Mountain,24.3409492,121.2004634,3594,,,Q5209875,
12468292326,summit_board,大南山,大南山,DaNan Mountain,24.3618914,121.1684024,3227,,,Q31607635,
12468294588,summit_board,大南山,大南山,Dananshan,22.7636972,120.9968224,1078.21,,,,
13520418401,summit_board,大南澳山,大南澳山,Danan'aoshan,24.5772872,121.6943824,970,,,,
12468294795,summit_board,大南澳嶺,大南澳嶺,Dananaoling,24.4420603,121.7283971,1170.10,,,Q31624468,
12468292613,summit_board,大占山,大占山,Dazhanshan,24.077288,120.748598,368,,,,
12468293282,summit_board,大厝坑山,大厝坑山,Dacuokengshan,24.920206,121.4391659,150.00,,,,
12468294560,summit_board,大原山,大原山,Dayuanshan,22.9830124,120.6711922,1114.08,,,Q31620864,
12468294833,summit_board,大原山,大原山,Dayuanshan,22.9849537,121.133831,371.19,,,,
12468294010,summit_board,大古山,大古山,Dagushan,25.1025202,121.2915086,151.11,,,Q31391440,
12468294211,summit_board,大古嶺,大古嶺,Daguling,23.3606593,121.3531332,389.30,,,,
12468293742,summit_board,大古庄,大古庄,Daguzhuang,24.9538624,121.1644745,149.00,,,,
12468293152,summit_board,大同山,大同山,Datongshan,24.9962412,121.4067013,230.00,,,,
12468292227,summit_board,大和山,大和山,Daheshan,24.4240175,121.5908015,,,,Q31624320,
12468291538,summit_board,大單面山,大單面山,Dadanmianshan,25.2000211,121.6874542,,,,,
12468294026,summit_board,大圓山,大圓山,Dayuanshan,21.9386348,120.8155221,158.92,,,Q31391426,
12468293820,summit_board,大坑埔山,大坑埔山,Dakengpushan,25.104682,121.7613676,81.78,,,,
12468292645,summit_board,大坑埔山東峰,大坑埔山東峰,Dakengpushandongfeng,25.1061926,121.7645849,,,,,
12828483110,summit_board,大坑尾山,,,23.0094975,120.3908148,168,,,,
12468293136,summit_board,大坑山,大坑山,Dakengshan,25.0152123,121.6027583,274.00,,,,
12468293624,summit_board,大坑山,大坑山,Dakengshan,24.5019996,120.8431268,254.29,,,,
12468293802,summit_board,大坑山,大坑山,Dakengshan,24.9613663,121.4267438,48.46,,,,
12468294090,summit_board,大坑山,大坑山,Dakengshan,23.499331,120.6108501,1025.79,,,Q31596687,
12788153912,summit_board,大坑山,,,25.0238626,121.7929702,462,,,,
12468294047,summit_board,大坡山,大坡山,Daposhan,23.1271339,121.2370629,389.53,,,,
12468293529,summit_board,大坪凸,大坪凸,Dapingtu,24.4077238,120.8011186,377.01,,,,
12468291644,summit_board,大坪山,大坪山,Dapingshan,24.5271031,121.0068333,1660,,,,
12468292463,summit_board,大坪山,大坪山,Dapingshan,23.5384366,120.6266,968,,,Q31609586,
12468292557,summit_board,大坪山,大坪山,Dapingshan,24.573203,120.9437885,,,,,
12468292587,summit_board,大坪山,大坪山,Dapingshan,23.8306152,120.8248641,,,,,
12468293425,summit_board,大坪山,大坪山,Dapingshan,23.2847191,120.4536695,182.09,,,Q31391885,
12468294075,summit_board,大坪山,大坪山,Dapingshan,22.9902478,120.5367813,211.50,,,Q31392311,
12468294078,summit_board,大坪山,大坪山,Dapingshan,22.9814362,120.3559965,93.79,,,Q31391404,
12468293733,summit_board,大坪窩山,大坪窩山,Dapingwoshan,24.8529623,121.0921601,201.72,,,,
12468292840,summit_board,大坪頂,大坪頂,Dapingding,22.6822716,120.4305053,,,,,
12468293628,summit_board,大坪頂山,大坪頂山,Dapingdingshan,24.3017829,120.8712727,610.00,,,,
12468293979,summit_board,大城北,大城北,Daichengbei,23.5608515,119.6139174,55.83,,,,
12468291976,summit_board,大埔山,大埔山,Dabushan,22.9805555,121.1781508,305,,,,
12468293949,summit_board,大埔山,大埔山,Dabushan,23.0144863,120.5481177,339.63,,,Q31610211,
12468294099,summit_board,大埔山,大埔山,Dabushan,23.5046337,120.5683818,319.02,,,Q31609253,
12468293730,summit_board,大埔庄,大埔庄,Dabuzhuang,25.0250945,121.3732021,237.07,,,,
12468293560,summit_board,大埤山,大埤山,Dapishan,24.6201748,121.7909263,51.29,,,,
12468293783,summit_board,大埤山,大埤山,Dapishan,24.9965678,121.8456778,514.92,,,,
12468294089,summit_board,大埤山,大埤山,Dapishan,23.4200854,120.4437178,63.64,,,Q31391865,
12468293620,summit_board,大埤頭山,大埤頭山,Dapitoushan,24.5194447,120.7260977,82.32,,,,
12468292082,summit_board,大堀澳山,大堀澳山,Dajueaoshan,24.9902352,121.9663716,311,,,,山字柱
12468292422,summit_board,大塔山,大塔山,Datashan,23.5357418,120.8085077,2663,,,,小百岳認證 #059 大塔山
12468294802,summit_board,大奇山,大奇山,Daqishan,23.5164575,121.4849216,816.51,,,Q31391450,
12468293962,summit_board,大孟浪山,大孟浪山,Damenglangshan,22.9996631,120.8051797,2460.41,,,,
12468292182,summit_board,大安埤山,大安埤山,Daanpishan,24.7238772,121.6694313,410,,,Q31597232,
12468294614,summit_board,大安山,大安山,Daanshan,24.4122719,121.1822848,2710.28,,,Q31597208,
12468294929,summit_board,大安山,大安山,Daanshan,23.8186062,121.313257,2828.32,,,Q31616687,
12468293371,summit_board,大寮山,大寮山,Daliaoshan,22.3328897,120.3686248,78.20,,,Q31392239,
12468293433,summit_board,大寮山,大寮山,Daliaoshan,23.2920429,120.4314364,221.85,,,Q31391870,
12468294062,summit_board,大寮山,大寮山,Daliaoshan,23.0158909,120.6209744,590.15,,,Q31610249,
12468293543,summit_board,大尖山,大尖山,Dajianshan,24.1599703,120.5538722,134.08,,,,
12468293898,summit_board,大尖山,大尖山,Mt. Dajian,25.1619137,121.6015756,837.44,,,Q31623000,
12468294095,summit_board,大尖山,大尖山,Dajianshan,23.0717508,120.4628876,168.5,,,Q31392538,
12468294764,summit_board,大尖山,大尖山,Dajianshan,23.8584852,120.9949632,2017.44,,,Q31597156,
12468295008,summit_board,大尖山,大尖山,Dajianshan,23.5900088,120.6231401,1305,,,,小百岳認證 #056 雲嘉大尖山
12328649330,summit_board,大尖山東南,,,23.8393618,121.0149891,1240,,,,
12468293064,summit_board,大尖後山,大尖後山,Mt. Dajianhou,25.1740146,121.591863,885.00,,,Q31622368,
12468292281,summit_board,大尖石山,大尖石山,Dajianshishan,21.9601395,120.7977422,318,,,Q31391452,已禁止攀爬，違者國家公園警察會處以罰款
4297608054,summit_board,大尖腳,大尖腳,Dajianjiao,24.0909824,120.7723069,434,,,Q31621870,
12468293855,summit_board,大尾山,大尾山,Daweishan,24.9336229,121.7263871,635.90,,,Q31615939,
12468291411,summit_board,大屋坑山,,,24.5885303,120.9910837,425,,,,
12468293257,summit_board,大屋坑山,大屋坑山,Dawukengshan,24.5940211,120.977972,700.00,,,Q31616852,
